Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,114,Kenya,5312,Area harvested,15,Wheat,2015,2015,ha,120256,,Official data
QC,Crops,114,Kenya,5510,Production,15,Wheat,2015,2015,tonnes,238600,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,15,Wheat,2015,2015,ha,12,,Official data
QC,Crops,118,Kuwait,5510,Production,15,Wheat,2015,2015,tonnes,45,,Official data
QC,Crops,113,Kyrgyzstan,5312,Area harvested,15,Wheat,2015,2015,ha,297289,,Official data
QC,Crops,113,Kyrgyzstan,5510,Production,15,Wheat,2015,2015,tonnes,704601,,Official data
QC,Crops,119,Latvia,5312,Area harvested,15,Wheat,2015,2015,ha,447300,,Official data
QC,Crops,119,Latvia,5510,Production,15,Wheat,2015,2015,tonnes,2250100,,Official data
QC,Crops,126,Lithuania,5312,Area harvested,15,Wheat,2015,2015,ha,836200,,Official data
QC,Crops,126,Lithuania,5510,Production,15,Wheat,2015,2015,tonnes,4380330,,Official data
QC,Crops,256,Luxembourg,5312,Area harvested,15,Wheat,2015,2015,ha,14494,,Official data
QC,Crops,256,Luxembourg,5510,Production,15,Wheat,2015,2015,tonnes,91058,,Official data
QC,Crops,130,Malawi,5312,Area harvested,15,Wheat,2015,2015,ha,921,,Official data
QC,Crops,130,Malawi,5510,Production,15,Wheat,2015,2015,tonnes,1178,,Official data
QC,Crops,133,Mali,5312,Area harvested,15,Wheat,2015,2015,ha,9075,,Official data
QC,Crops,133,Mali,5510,Production,15,Wheat,2015,2015,tonnes,35756,,Official data
QC,Crops,138,Mexico,5312,Area harvested,15,Wheat,2015,2015,ha,819928,,Official data
QC,Crops,138,Mexico,5510,Production,15,Wheat,2015,2015,tonnes,3710706,,Official data
QC,Crops,141,Mongolia,5312,Area harvested,15,Wheat,2015,2015,ha,361219,,Official data
QC,Crops,141,Mongolia,5510,Production,15,Wheat,2015,2015,tonnes,203899,,Official data
QC,Crops,273,Montenegro,5312,Area harvested,15,Wheat,2015,2015,ha,736,,Official data
QC,Crops,273,Montenegro,5510,Production,15,Wheat,2015,2015,tonnes,2111,,Official data
QC,Crops,143,Morocco,5312,Area harvested,15,Wheat,2015,2015,ha,3273869,,Official data
QC,Crops,143,Morocco,5510,Production,15,Wheat,2015,2015,tonnes,8074659,,Official data
QC,Crops,144,Mozambique,5312,Area harvested,15,Wheat,2015,2015,ha,18800,,Official data
QC,Crops,144,Mozambique,5510,Production,15,Wheat,2015,2015,tonnes,20280,,Official data
QC,Crops,28,Myanmar,5312,Area harvested,15,Wheat,2015,2015,ha,96315,,Official data
QC,Crops,28,Myanmar,5510,Production,15,Wheat,2015,2015,tonnes,179300,,Official data
QC,Crops,149,Nepal,5312,Area harvested,15,Wheat,2015,2015,ha,762373,,Official data
QC,Crops,149,Nepal,5510,Production,15,Wheat,2015,2015,tonnes,1975625,,Official data
QC,Crops,150,Netherlands,5312,Area harvested,15,Wheat,2015,2015,ha,142468,,Official data
QC,Crops,150,Netherlands,5510,Production,15,Wheat,2015,2015,tonnes,1300085,,Official data
QC,Crops,156,New Zealand,5312,Area harvested,15,Wheat,2015,2015,ha,47685,,Official data
QC,Crops,156,New Zealand,5510,Production,15,Wheat,2015,2015,tonnes,413533,,Official data
QC,Crops,158,Niger,5312,Area harvested,15,Wheat,2015,2015,ha,3915,,Official data
QC,Crops,158,Niger,5510,Production,15,Wheat,2015,2015,tonnes,8090,,Official data
QC,Crops,162,Norway,5312,Area harvested,15,Wheat,2015,2015,ha,85757,,Official data
QC,Crops,162,Norway,5510,Production,15,Wheat,2015,2015,tonnes,495200,,Official data
QC,Crops,221,Oman,5312,Area harvested,15,Wheat,2015,2015,ha,845,,Official data
QC,Crops,221,Oman,5510,Production,15,Wheat,2015,2015,tonnes,2525,,Official data
QC,Crops,165,Pakistan,5312,Area harvested,15,Wheat,2015,2015,ha,9203874,,Official data
QC,Crops,165,Pakistan,5510,Production,15,Wheat,2015,2015,tonnes,25086174,,Official data
QC,Crops,169,Paraguay,5312,Area harvested,15,Wheat,2015,2015,ha,600000,,Official data
QC,Crops,169,Paraguay,5510,Production,15,Wheat,2015,2015,tonnes,1139147,,Official data
QC,Crops,170,Peru,5312,Area harvested,15,Wheat,2015,2015,ha,138357,,Official data
QC,Crops,170,Peru,5510,Production,15,Wheat,2015,2015,tonnes,214849,,Official data
QC,Crops,173,Poland,5312,Area harvested,15,Wheat,2015,2015,ha,2395451,,Official data
QC,Crops,173,Poland,5510,Production,15,Wheat,2015,2015,tonnes,10957787,,Official data
QC,Crops,174,Portugal,5312,Area harvested,15,Wheat,2015,2015,ha,39736,,Official data
QC,Crops,174,Portugal,5510,Production,15,Wheat,2015,2015,tonnes,80393,,Official data
QC,Crops,179,Qatar,5312,Area harvested,15,Wheat,2015,2015,ha,0,,Official data
QC,Crops,179,Qatar,5510,Production,15,Wheat,2015,2015,tonnes,0,,Official data
QC,Crops,117,Republic of Korea,5312,Area harvested,15,Wheat,2015,2015,ha,10076,,Official data
QC,Crops,117,Republic of Korea,5510,Production,15,Wheat,2015,2015,tonnes,26433,,Official data
QC,Crops,146,Republic of Moldova,5312,Area harvested,15,Wheat,2015,2015,ha,345053,,Official data
QC,Crops,146,Republic of Moldova,5510,Production,15,Wheat,2015,2015,tonnes,922283,,Official data
QC,Crops,183,Romania,5312,Area harvested,15,Wheat,2015,2015,ha,2102444,,Official data
QC,Crops,183,Romania,5510,Production,15,Wheat,2015,2015,tonnes,7962421,,Official data
QC,Crops,185,Russian Federation,5312,Area harvested,15,Wheat,2015,2015,ha,25870340,,Official data
QC,Crops,185,Russian Federation,5510,Production,15,Wheat,2015,2015,tonnes,61785799,,Official data
QC,Crops,272,Serbia,5312,Area harvested,15,Wheat,2015,2015,ha,589922,,Official data
QC,Crops,272,Serbia,5510,Production,15,Wheat,2015,2015,tonnes,2428203,,Official data
QC,Crops,199,Slovakia,5312,Area harvested,15,Wheat,2015,2015,ha,377899,,Official data
QC,Crops,199,Slovakia,5510,Production,15,Wheat,2015,2015,tonnes,2082134,,Official data
QC,Crops,198,Slovenia,5312,Area harvested,15,Wheat,2015,2015,ha,30734,,Official data
QC,Crops,198,Slovenia,5510,Production,15,Wheat,2015,2015,tonnes,157058,,Official data
QC,Crops,202,South Africa,5312,Area harvested,15,Wheat,2015,2015,ha,482150,,Official data
QC,Crops,202,South Africa,5510,Production,15,Wheat,2015,2015,tonnes,1457015,,Official data
QC,Crops,203,Spain,5312,Area harvested,15,Wheat,2015,2015,ha,2176354,,Official data
QC,Crops,203,Spain,5510,Production,15,Wheat,2015,2015,tonnes,6362694,,Official data
QC,Crops,276,Sudan,5312,Area harvested,15,Wheat,2015,2015,ha,226380,,Official data
QC,Crops,276,Sudan,5510,Production,15,Wheat,2015,2015,tonnes,778600,,Official data
QC,Crops,210,Sweden,5312,Area harvested,15,Wheat,2015,2015,ha,457550,,Official data
QC,Crops,210,Sweden,5510,Production,15,Wheat,2015,2015,tonnes,3300400,,Official data
QC,Crops,211,Switzerland,5312,Area harvested,15,Wheat,2015,2015,ha,88049,,Official data
QC,Crops,211,Switzerland,5510,Production,15,Wheat,2015,2015,tonnes,527257,,Official data
QC,Crops,208,Tajikistan,5312,Area harvested,15,Wheat,2015,2015,ha,295632,,Official data
QC,Crops,208,Tajikistan,5510,Production,15,Wheat,2015,2015,tonnes,896362,,Official data
QC,Crops,154,The former Yugoslav Republic of Macedonia,5312,Area harvested,15,Wheat,2015,2015,ha,73060,,Official data
QC,Crops,154,The former Yugoslav Republic of Macedonia,5510,Production,15,Wheat,2015,2015,tonnes,201218,,Official data
QC,Crops,222,Tunisia,5312,Area harvested,15,Wheat,2015,2015,ha,652530,,Official data
QC,Crops,222,Tunisia,5510,Production,15,Wheat,2015,2015,tonnes,912570,,Official data
QC,Crops,223,Turkey,5312,Area harvested,15,Wheat,2015,2015,ha,7846481,,Official data
QC,Crops,223,Turkey,5510,Production,15,Wheat,2015,2015,tonnes,22600000,,Official data
QC,Crops,226,Uganda,5312,Area harvested,15,Wheat,2015,2015,ha,13799,,Official data
QC,Crops,226,Uganda,5510,Production,15,Wheat,2015,2015,tonnes,22076,,Official data
QC,Crops,230,Ukraine,5312,Area harvested,15,Wheat,2015,2015,ha,6839500,,Official data
QC,Crops,230,Ukraine,5510,Production,15,Wheat,2015,2015,tonnes,26532100,,Official data
QC,Crops,229,United Kingdom,5312,Area harvested,15,Wheat,2015,2015,ha,1832000,,Official data
QC,Crops,229,United Kingdom,5510,Production,15,Wheat,2015,2015,tonnes,16444000,,Official data
QC,Crops,215,United Republic of Tanzania,5312,Area harvested,15,Wheat,2015,2015,ha,85599,,Official data
QC,Crops,215,United Republic of Tanzania,5510,Production,15,Wheat,2015,2015,tonnes,72483,,Official data
QC,Crops,231,United States of America,5312,Area harvested,15,Wheat,2015,2015,ha,19058470,,Official data
QC,Crops,231,United States of America,5510,Production,15,Wheat,2015,2015,tonnes,55839540,,Official data
QC,Crops,234,Uruguay,5312,Area harvested,15,Wheat,2015,2015,ha,330080,,Official data
QC,Crops,234,Uruguay,5510,Production,15,Wheat,2015,2015,tonnes,1191000,,Official data
QC,Crops,235,Uzbekistan,5312,Area harvested,15,Wheat,2015,2015,ha,1445700,,Official data
QC,Crops,235,Uzbekistan,5510,Production,15,Wheat,2015,2015,tonnes,6964664,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5312,Area harvested,15,Wheat,2015,2015,ha,60,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,15,Wheat,2015,2015,tonnes,179,,Official data
QC,Crops,249,Yemen,5312,Area harvested,15,Wheat,2015,2015,ha,74850,,Official data
QC,Crops,249,Yemen,5510,Production,15,Wheat,2015,2015,tonnes,124940,,Official data
QC,Crops,251,Zambia,5312,Area harvested,15,Wheat,2015,2015,ha,31137,,Official data
QC,Crops,251,Zambia,5510,Production,15,Wheat,2015,2015,tonnes,214230,,Official data
QC,Crops,116,Democratic People's Republic of Korea,5312,Area harvested,15,Wheat,2015,2015,ha,40000,*,Unofficial figure
QC,Crops,116,Democratic People's Republic of Korea,5510,Production,15,Wheat,2015,2015,tonnes,55000,*,Unofficial figure
QC,Crops,178,Eritrea,5312,Area harvested,15,Wheat,2015,2015,ha,25000,*,Unofficial figure
QC,Crops,178,Eritrea,5510,Production,15,Wheat,2015,2015,tonnes,30000,*,Unofficial figure
QC,Crops,129,Madagascar,5510,Production,15,Wheat,2015,2015,tonnes,5000,*,Unofficial figure
QC,Crops,159,Nigeria,5312,Area harvested,15,Wheat,2015,2015,ha,60000,*,Unofficial figure
QC,Crops,159,Nigeria,5510,Production,15,Wheat,2015,2015,tonnes,60000,*,Unofficial figure
QC,Crops,213,Turkmenistan,5510,Production,15,Wheat,2015,2015,tonnes,1406000,*,Unofficial figure
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,25000,Fc,Calculated data
QC,Crops,4,Algeria,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,17579,Fc,Calculated data
QC,Crops,7,Angola,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,15068,Fc,Calculated data
QC,Crops,9,Argentina,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,66989,Fc,Calculated data
QC,Crops,10,Australia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,99103,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,23696,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,45093,Fc,Calculated data
QC,Crops,23,Belize,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,42422,Fc,Calculated data
QC,Crops,53,Benin,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,31285,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,38061,Fc,Calculated data
QC,Crops,19,Bolivia (Plurinational State of),5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,31699,Fc,Calculated data
QC,Crops,21,Brazil,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,57525,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,8086,Fc,Calculated data
QC,Crops,27,Bulgaria,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,54540,Fc,Calculated data
QC,Crops,233,Burkina Faso,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,22032,Fc,Calculated data
QC,Crops,29,Burundi,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,11293,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,33398,Fc,Calculated data
QC,Crops,32,Cameroon,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,12271,Fc,Calculated data
QC,Crops,37,Central African Republic,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,14000,Fc,Calculated data
QC,Crops,39,Chad,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,14155,Fc,Calculated data
QC,Crops,40,Chile,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,68972,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,20000,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,68915,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,62802,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,48709,Fc,Calculated data
QC,Crops,45,Comoros,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,12689,Fc,Calculated data
QC,Crops,46,Congo,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,5953,Fc,Calculated data
QC,Crops,48,Costa Rica,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,40029,Fc,Calculated data
QC,Crops,107,Côte d'Ivoire,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,24889,Fc,Calculated data
QC,Crops,49,Cuba,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,37269,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,63375,Fc,Calculated data
QC,Crops,250,Democratic Republic of the Congo,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,7604,Fc,Calculated data
QC,Crops,56,Dominican Republic,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,51680,Fc,Calculated data
QC,Crops,58,Ecuador,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,44061,Fc,Calculated data
QC,Crops,59,Egypt,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,94312,Fc,Calculated data
QC,Crops,60,El Salvador,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,63986,Fc,Calculated data
QC,Crops,238,Ethiopia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,30752,Fc,Calculated data
QC,Crops,66,Fiji,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,47345,Fc,Calculated data
QC,Crops,68,France,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,50014,Fc,Calculated data
QC,Crops,69,French Guiana,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,49610,Fc,Calculated data
QC,Crops,74,Gabon,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,27935,Fc,Calculated data
QC,Crops,75,Gambia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,7717,Fc,Calculated data
QC,Crops,81,Ghana,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,27500,Fc,Calculated data
QC,Crops,84,Greece,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,77093,Fc,Calculated data
QC,Crops,89,Guatemala,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,29356,Fc,Calculated data
QC,Crops,90,Guinea,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,12193,Fc,Calculated data
QC,Crops,175,Guinea-Bissau,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,15281,Fc,Calculated data
QC,Crops,91,Guyana,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,36010,Fc,Calculated data
QC,Crops,93,Haiti,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,24690,Fc,Calculated data
QC,Crops,95,Honduras,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,67386,Fc,Calculated data
QC,Crops,97,Hungary,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,33578,Fc,Calculated data
QC,Crops,100,India,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,36077,Fc,Calculated data
QC,Crops,101,Indonesia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,53411,Fc,Calculated data
QC,Crops,102,Iran (Islamic Republic of),5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,44299,Fc,Calculated data
QC,Crops,103,Iraq,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,44776,Fc,Calculated data
QC,Crops,106,Italy,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,66785,Fc,Calculated data
QC,Crops,109,Jamaica,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,45000,Fc,Calculated data
QC,Crops,110,Japan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,66308,Fc,Calculated data
QC,Crops,108,Kazakhstan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,42756,Fc,Calculated data
QC,Crops,114,Kenya,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,39566,Fc,Calculated data
QC,Crops,113,Kyrgyzstan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,35081,Fc,Calculated data
QC,Crops,120,Lao People's Democratic Republic,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,42501,Fc,Calculated data
QC,Crops,123,Liberia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,13101,Fc,Calculated data
QC,Crops,129,Madagascar,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,42674,Fc,Calculated data
QC,Crops,130,Malawi,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,16946,Fc,Calculated data
QC,Crops,131,Malaysia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,28551,Fc,Calculated data
QC,Crops,133,Mali,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,30586,Fc,Calculated data
QC,Crops,136,Mauritania,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,51557,Fc,Calculated data
QC,Crops,137,Mauritius,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,19324,Fc,Calculated data
QC,Crops,138,Mexico,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,58079,Fc,Calculated data
QC,Crops,145,Micronesia (Federated States of),5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,17084,Fc,Calculated data
QC,Crops,143,Morocco,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,76173,Fc,Calculated data
QC,Crops,144,Mozambique,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,5458,Fc,Calculated data
QC,Crops,28,Myanmar,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,38718,Fc,Calculated data
QC,Crops,149,Nepal,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,33596,Fc,Calculated data
QC,Crops,157,Nicaragua,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,56648,Fc,Calculated data
QC,Crops,158,Niger,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,44383,Fc,Calculated data
QC,Crops,159,Nigeria,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,20042,Fc,Calculated data
QC,Crops,165,Pakistan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,37240,Fc,Calculated data
QC,Crops,166,Panama,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,30524,Fc,Calculated data
QC,Crops,168,Papua New Guinea,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,20835,Fc,Calculated data
QC,Crops,169,Paraguay,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,67013,Fc,Calculated data
QC,Crops,170,Peru,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,78884,Fc,Calculated data
QC,Crops,171,Philippines,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,38980,Fc,Calculated data
QC,Crops,174,Portugal,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,63454,Fc,Calculated data
QC,Crops,177,Puerto Rico,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,30004,Fc,Calculated data
QC,Crops,117,Republic of Korea,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,72197,Fc,Calculated data
QC,Crops,182,Réunion,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,46189,Fc,Calculated data
QC,Crops,183,Romania,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,44974,Fc,Calculated data
QC,Crops,185,Russian Federation,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,55795,Fc,Calculated data
QC,Crops,184,Rwanda,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,32259,Fc,Calculated data
QC,Crops,195,Senegal,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,38194,Fc,Calculated data
QC,Crops,197,Sierra Leone,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,19910,Fc,Calculated data
QC,Crops,25,Solomon Islands,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,17739,Fc,Calculated data
QC,Crops,201,Somalia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,17500,Fc,Calculated data
QC,Crops,202,South Africa,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,26949,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,77503,Fc,Calculated data
QC,Crops,38,Sri Lanka,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,38726,Fc,Calculated data
QC,Crops,276,Sudan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,42328,Fc,Calculated data
QC,Crops,207,Suriname,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,45309,Fc,Calculated data
QC,Crops,209,Eswatini,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,34486,Fc,Calculated data
QC,Crops,208,Tajikistan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,72909,Fc,Calculated data
QC,Crops,216,Thailand,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,28506,Fc,Calculated data
QC,Crops,154,The former Yugoslav Republic of Macedonia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,61238,Fc,Calculated data
QC,Crops,176,Timor-Leste,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,31160,Fc,Calculated data
QC,Crops,217,Togo,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,17273,Fc,Calculated data
QC,Crops,220,Trinidad and Tobago,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,5721,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,79409,Fc,Calculated data
QC,Crops,213,Turkmenistan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,9562,Fc,Calculated data
QC,Crops,226,Uganda,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,24876,Fc,Calculated data
QC,Crops,230,Ukraine,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,53427,Fc,Calculated data
QC,Crops,215,United Republic of Tanzania,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,25812,Fc,Calculated data
QC,Crops,231,United States of America,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,83722,Fc,Calculated data
QC,Crops,234,Uruguay,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,80896,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,60389,Fc,Calculated data
QC,Crops,236,Venezuela (Bolivarian Republic of),5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,47398,Fc,Calculated data
QC,Crops,237,Viet Nam,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,57597,Fc,Calculated data
QC,Crops,251,Zambia,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,14248,Fc,Calculated data
QC,Crops,181,Zimbabwe,5419,Yield,27,"Rice, paddy",2015,2015,hg/ha,22766,Fc,Calculated data
QC,Crops,191,Saint Vincent and the Grenadines,5312,Area harvested,27,"Rice, paddy",2015,2015,ha,,M,Data not available
QC,Crops,191,Saint Vincent and the Grenadines,5510,Production,27,"Rice, paddy",2015,2015,tonnes,,M,Data not available
